user_id,age,location,time_spent,type
58967,65,Valencia,58,Retirado
58968,25,Barcelona,127,Empleado
58969,83,Madrid,127,Empresario
58970,67,Madrid,59,Retirado
58971,82,Sevilla,176,Retirado
58972,72,Madrid,171,Retirado
58973,55,Sevilla,128,Empresario
58974,45,Barcelona,116,Funcionario
58975,75,Sevilla,77,Retirado
58976,88,Valencia,51,Retirado
58977,43,Sevilla,35,Empleado
58978,56,Barcelona,120,Funcionario
58979,65,Valencia,126,Retirado
58980,35,Valencia,109,Empresario
58981,81,Valencia,117,Retirado
58982,74,Sevilla,115,Retirado
58983,72,Madrid,34,Retirado
58984,18,Barcelona,71,Sin empleo
58985,49,Madrid,162,Funcionario
58986,59,Valencia,137,Empleado
58987,35,Sevilla,143,Sin empleo
58988,60,Barcelona,91,Empresario
58989,62,Valencia,114,Empleado
58990,37,Sevilla,120,Funcionario
58991,34,Valencia,119,Empleado
58992,61,Barcelona,67,Empleado
58993,39,Sevilla,60,Funcionario
58994,44,Barcelona,100,Sin empleo
58995,64,Madrid,156,Funcionario
58996,28,Barcelona,156,Empleado
58997,89,Valencia,33,Retirado
58998,46,Valencia,77,Sin empleo
58999,73,Madrid,168,Retirado
59000,82,Valencia,124,Retirado
59001,74,Barcelona,172,Retirado
59002,72,Sevilla,91,Sin empleo
59003,20,Madrid,105,Estudiante
59004,41,Barcelona,164,Funcionario
59005,29,Sevilla,92,Empleado
59006,63,Sevilla,96,Empleado
59007,67,Madrid,99,Retirado
59008,26,Madrid,37,Empleado
59009,25,Barcelona,34,Empresario
59010,46,Valencia,82,Empleado
59011,69,Valencia,122,Retirado
59012,50,Sevilla,159,Empleado
59013,65,Barcelona,133,Retirado
59014,19,Sevilla,80,Empleado
59015,74,Barcelona,72,Retirado
59016,51,Valencia,178,Funcionario
59017,70,Sevilla,108,Sin empleo
59018,90,Sevilla,113,Retirado
59019,56,Barcelona,141,Empleado
59020,21,Sevilla,54,Estudiante
59021,39,Valencia,159,Funcionario
59022,71,Sevilla,108,Sin empleo
59023,43,Valencia,139,Empleado
59024,43,Madrid,107,Empleado
59025,67,Sevilla,37,Retirado
59026,84,Madrid,116,Retirado
59027,18,Sevilla,55,Estudiante
59028,43,Barcelona,166,Empleado
59029,58,Valencia,61,Funcionario
59030,32,Madrid,91,Estudiante
59031,30,Barcelona,40,Funcionario
59032,83,Barcelona,116,Retirado
59033,69,Madrid,47,Retirado
59034,57,Madrid,156,Funcionario
59035,47,Madrid,133,Empleado
59036,53,Barcelona,62,Retirado
59037,33,Barcelona,143,Funcionario
59038,58,Valencia,72,Funcionario
59039,82,Madrid,68,Retirado
59040,62,Valencia,80,Empleado
59041,53,Madrid,70,Empleado
59042,56,Sevilla,172,Empleado
59043,41,Sevilla,163,Sin empleo
59044,88,Sevilla,39,Empresario
59045,72,Valencia,83,Retirado
59046,74,Madrid,54,Retirado
59047,24,Sevilla,140,Sin empleo
59048,27,Valencia,64,Empleado
59049,35,Valencia,133,Empresario
59050,81,Sevilla,61,Retirado
59051,90,Barcelona,137,Retirado
59052,23,Valencia,122,Estudiante
59053,37,Sevilla,124,Funcionario
59054,62,Sevilla,139,Sin empleo
59055,24,Barcelona,72,Empleado
59056,46,Barcelona,93,Empleado
59057,77,Madrid,77,Retirado
59058,38,Madrid,45,Sin empleo
59059,26,Barcelona,76,Sin empleo
59060,33,Barcelona,84,Empleado
59061,73,Sevilla,99,Retirado
59062,62,Sevilla,167,Funcionario
59063,50,Barcelona,167,Funcionario
59064,57,Sevilla,63,Funcionario
59065,82,Madrid,71,Retirado
59066,73,Barcelona,165,Retirado
59067,27,Sevilla,69,Sin empleo
59068,52,Madrid,105,Sin empleo
59069,43,Valencia,171,Sin empleo
59070,23,Barcelona,172,Estudiante
59071,36,Valencia,46,Empleado
59072,31,Madrid,98,Funcionario
59073,25,Valencia,48,Empleado
59074,81,Valencia,143,Retirado
59075,89,Valencia,72,Retirado
59076,41,Sevilla,100,Funcionario
59077,57,Sevilla,36,Empleado
59078,62,Madrid,170,Empleado
59079,27,Sevilla,72,Empleado
59080,40,Madrid,162,Sin empleo
59081,19,Valencia,132,Empleado
59082,41,Madrid,176,Empleado
59083,58,Barcelona,119,Funcionario
59084,69,Valencia,174,Retirado
59085,88,Valencia,165,Retirado
59086,66,Barcelona,130,Retirado
59087,20,Barcelona,53,Sin empleo
59088,50,Barcelona,117,Empleado
59089,49,Valencia,121,Empleado
59090,70,Madrid,137,Retirado
59091,48,Sevilla,50,Funcionario
59092,45,Madrid,179,Funcionario
59093,53,Madrid,53,Sin empleo
59094,39,Valencia,166,Empleado
59095,51,Valencia,84,Empleado
59096,38,Valencia,173,Funcionario
59097,32,Barcelona,140,Sin empleo
59098,57,Madrid,165,Funcionario
59099,70,Valencia,153,Retirado
59100,60,Valencia,98,Empleado
59101,61,Madrid,80,Empresario
59102,42,Madrid,172,Empleado
59103,36,Madrid,47,Estudiante
59104,83,Valencia,155,Retirado
59105,34,Sevilla,84,Sin empleo
59106,40,Barcelona,140,Empleado
59107,25,Barcelona,46,Empleado
59108,85,Barcelona,116,Retirado
59109,30,Madrid,91,Empresario
59110,34,Barcelona,39,Sin empleo
59111,22,Valencia,171,Sin empleo
59112,64,Valencia,65,Empresario
59113,34,Sevilla,35,Empleado
59114,81,Barcelona,57,Retirado
59115,31,Barcelona,38,Funcionario
59116,18,Barcelona,73,Estudiante
59117,20,Madrid,33,Estudiante
59118,40,Sevilla,70,Empleado
59119,18,Valencia,53,Empleado
59120,66,Barcelona,109,Retirado
59121,57,Barcelona,100,Empleado
59122,22,Barcelona,96,Estudiante
59123,22,Sevilla,140,Empleado
59124,75,Valencia,56,Retirado
59125,20,Sevilla,53,Estudiante
59126,78,Sevilla,48,Retirado
59127,70,Sevilla,120,Retirado
59128,73,Madrid,143,Empresario
59129,30,Madrid,88,Funcionario
59130,45,Sevilla,108,Empresario
59131,29,Valencia,97,Empleado
59132,81,Madrid,86,Sin empleo
59133,37,Sevilla,172,Funcionario
59134,80,Barcelona,38,Retirado
59135,23,Valencia,171,Estudiante
59136,57,Valencia,59,Sin empleo
59137,82,Sevilla,116,Retirado
59138,42,Sevilla,40,Empleado
59139,77,Valencia,54,Retirado
59140,68,Barcelona,68,Retirado
59141,62,Barcelona,91,Empresario
59142,87,Madrid,158,Retirado
59143,60,Valencia,180,Funcionario
59144,23,Madrid,94,Empleado
59145,43,Valencia,112,Empresario
59146,64,Valencia,173,Sin empleo
59147,33,Barcelona,31,Empleado
59148,88,Barcelona,35,Retirado
59149,55,Madrid,51,Sin empleo
59150,81,Barcelona,92,Retirado
59151,22,Barcelona,91,Estudiante
59152,40,Madrid,82,Empleado
59153,43,Sevilla,151,Funcionario
59154,47,Valencia,134,Empleado
59155,90,Barcelona,173,Retirado
59156,56,Valencia,101,Empleado
59157,63,Madrid,75,Empleado
59158,54,Sevilla,42,Sin empleo
59159,19,Barcelona,102,Empleado
59160,65,Madrid,128,Retirado
59161,46,Barcelona,116,Funcionario
59162,72,Barcelona,46,Retirado
59163,49,Sevilla,65,Funcionario
59164,37,Madrid,150,Sin empleo
59165,82,Valencia,129,Retirado
59166,45,Sevilla,157,Empresario
59167,74,Madrid,38,Retirado
59168,60,Madrid,42,Funcionario
59169,72,Valencia,173,Retirado
59170,82,Valencia,106,Retirado
59171,43,Madrid,40,Empleado
59172,49,Valencia,119,Sin empleo
59173,31,Madrid,83,Funcionario
59174,71,Sevilla,126,Retirado
59175,53,Madrid,125,Empleado
59176,33,Madrid,79,Empleado
59177,36,Valencia,171,Empleado
59178,34,Madrid,100,Sin empleo
59179,66,Sevilla,41,Retirado
59180,22,Valencia,30,Empleado
59181,80,Barcelona,123,Retirado
59182,69,Sevilla,104,Retirado
59183,42,Barcelona,151,Empleado
59184,51,Barcelona,168,Funcionario
59185,86,Barcelona,81,Retirado
59186,36,Barcelona,130,Funcionario
59187,90,Sevilla,180,Retirado
59188,38,Barcelona,96,Funcionario
59189,90,Valencia,122,Empresario
59190,22,Valencia,118,Estudiante
59191,62,Barcelona,123,Empleado
59192,45,Valencia,98,Sin empleo
59193,35,Valencia,135,Empleado
59194,30,Valencia,99,Sin empleo
59195,67,Barcelona,40,Retirado
59196,42,Madrid,109,Estudiante
59197,49,Valencia,48,Empresario
59198,26,Barcelona,53,Empleado
59199,58,Valencia,178,Empleado
59200,31,Barcelona,91,Funcionario
59201,23,Madrid,46,Estudiante
59202,28,Sevilla,106,Empleado
59203,69,Valencia,45,Retirado
59204,86,Barcelona,76,Retirado
59205,68,Barcelona,127,Retirado
59206,84,Barcelona,75,Retirado
59207,67,Barcelona,172,Retirado
59208,81,Barcelona,93,Empresario
59209,34,Madrid,61,Funcionario
59210,90,Madrid,102,Retirado
59211,60,Barcelona,149,Empleado
59212,34,Sevilla,155,Empleado
59213,42,Barcelona,43,Empleado
59214,38,Barcelona,42,Empleado
59215,25,Valencia,46,Sin empleo
59216,76,Sevilla,163,Retirado
59217,18,Sevilla,168,Estudiante
59218,83,Barcelona,157,Retirado
59219,76,Barcelona,74,Retirado
59220,37,Madrid,50,Funcionario
59221,32,Madrid,167,Funcionario
59222,87,Barcelona,78,Retirado
59223,30,Barcelona,59,Empleado
59224,41,Sevilla,93,Empleado
59225,74,Valencia,88,Retirado
59226,30,Madrid,176,Sin empleo
59227,35,Sevilla,156,Empleado
59228,27,Sevilla,69,Empleado
59229,50,Valencia,142,Empleado
59230,83,Valencia,166,Retirado
59231,57,Barcelona,133,Empleado
59232,29,Valencia,172,Empresario
59233,70,Sevilla,121,Retirado
59234,70,Sevilla,74,Retirado
59235,49,Sevilla,166,Empleado
59236,23,Valencia,68,Estudiante
59237,59,Barcelona,111,Sin empleo
59238,67,Sevilla,97,Retirado
59239,68,Sevilla,115,Retirado
59240,47,Sevilla,98,Funcionario
59241,57,Sevilla,147,Empleado
59242,84,Barcelona,165,Retirado
59243,45,Valencia,145,Empleado
59244,67,Barcelona,77,Retirado
59245,53,Sevilla,32,Empresario
59246,71,Valencia,81,Retirado
59247,89,Barcelona,132,Retirado
59248,53,Madrid,96,Empleado
59249,19,Barcelona,75,Estudiante
59250,74,Sevilla,53,Sin empleo
59251,32,Madrid,48,Empleado
59252,43,Barcelona,170,Funcionario
59253,37,Barcelona,172,Empleado
59254,63,Valencia,170,Funcionario
59255,23,Sevilla,41,Estudiante
59256,47,Valencia,136,Empresario
59257,27,Madrid,169,Estudiante
59258,90,Sevilla,72,Retirado
59259,66,Madrid,147,Retirado
59260,36,Madrid,77,Funcionario
59261,35,Madrid,165,Empresario
59262,23,Sevilla,66,Estudiante
59263,55,Valencia,114,Empleado
59264,54,Valencia,88,Funcionario
59265,46,Sevilla,85,Empresario
59266,59,Valencia,75,Empleado
59267,64,Madrid,101,Funcionario
59268,88,Valencia,37,Retirado
59269,53,Sevilla,70,Empleado
59270,75,Valencia,162,Retirado
59271,20,Valencia,156,Sin empleo
59272,40,Barcelona,74,Funcionario
59273,86,Madrid,147,Retirado
59274,74,Valencia,70,Retirado
59275,32,Valencia,80,Empleado
59276,71,Valencia,158,Retirado
59277,61,Barcelona,111,Empresario
59278,24,Barcelona,65,Estudiante
59279,63,Barcelona,171,Empresario
59280,64,Madrid,150,Empleado
59281,76,Madrid,84,Retirado
59282,20,Valencia,85,Estudiante
59283,71,Barcelona,102,Retirado
59284,32,Valencia,79,Empleado
59285,66,Valencia,152,Retirado
59286,70,Madrid,111,Sin empleo
59287,67,Valencia,36,Retirado
59288,19,Valencia,117,Estudiante
59289,36,Sevilla,77,Funcionario
59290,30,Valencia,73,Empresario
59291,23,Barcelona,119,Sin empleo
59292,51,Madrid,65,Funcionario
59293,34,Sevilla,163,Funcionario
59294,86,Valencia,75,Retirado
59295,85,Valencia,159,Retirado
59296,18,Valencia,41,Empleado
59297,79,Barcelona,64,Retirado
59298,34,Sevilla,148,Funcionario
59299,88,Barcelona,176,Retirado
59300,67,Sevilla,97,Retirado
59301,77,Madrid,95,Retirado
59302,31,Valencia,113,Empleado
59303,40,Barcelona,45,Empresario
59304,35,Barcelona,175,Empleado
59305,82,Valencia,127,Retirado
59306,87,Sevilla,126,Sin empleo
59307,73,Sevilla,80,Retirado
59308,35,Madrid,57,Sin empleo
59309,66,Sevilla,156,Retirado
59310,56,Madrid,95,Sin empleo
59311,53,Sevilla,93,Retirado
59312,74,Barcelona,161,Retirado
59313,76,Madrid,118,Retirado
59314,51,Madrid,172,Empleado
59315,20,Valencia,170,Empleado
59316,82,Valencia,62,Empresario
59317,47,Madrid,130,Empleado
59318,84,Madrid,67,Empresario
59319,25,Madrid,116,Empleado
59320,51,Barcelona,50,Funcionario
59321,78,Madrid,114,Empresario
59322,43,Sevilla,116,Funcionario
59323,79,Sevilla,53,Empresario
59324,65,Valencia,52,Retirado
59325,76,Barcelona,147,Retirado
59326,71,Barcelona,125,Retirado
59327,57,Barcelona,150,Funcionario
59328,76,Barcelona,158,Retirado
59329,64,Sevilla,50,Empleado
59330,23,Valencia,68,Empresario
59331,36,Sevilla,51,Sin empleo
59332,63,Sevilla,131,Funcionario
59333,84,Madrid,153,Retirado
59334,74,Madrid,172,Retirado
59335,53,Barcelona,100,Empresario
59336,22,Madrid,112,Estudiante
59337,43,Barcelona,136,Empresario
59338,89,Madrid,165,Retirado
59339,90,Valencia,50,Retirado
59340,70,Madrid,44,Retirado
59341,25,Valencia,84,Estudiante
59342,70,Sevilla,138,Retirado
59343,23,Barcelona,159,Estudiante
59344,58,Sevilla,48,Funcionario
59345,69,Madrid,110,Sin empleo
59346,90,Sevilla,106,Retirado
59347,31,Madrid,42,Empleado
59348,34,Madrid,58,Empleado
59349,34,Valencia,153,Empleado
59350,26,Valencia,115,Sin empleo
59351,56,Madrid,37,Empleado
59352,21,Barcelona,77,Estudiante
59353,69,Madrid,172,Retirado
59354,53,Madrid,165,Sin empleo
59355,78,Madrid,39,Retirado
59356,46,Madrid,127,Funcionario
59357,87,Madrid,35,Retirado
59358,63,Sevilla,110,Funcionario
59359,44,Valencia,117,Funcionario
59360,44,Madrid,165,Sin empleo
59361,21,Valencia,96,Estudiante
59362,24,Barcelona,58,Sin empleo
59363,45,Barcelona,114,Empleado
59364,81,Sevilla,121,Retirado
59365,64,Barcelona,101,Funcionario
59366,67,Sevilla,78,Retirado
59367,20,Barcelona,48,Sin empleo
59368,30,Sevilla,79,Empleado
59369,65,Valencia,102,Retirado
59370,47,Barcelona,153,Empleado
59371,40,Barcelona,170,Funcionario
59372,48,Barcelona,119,Funcionario
59373,68,Sevilla,135,Retirado
59374,60,Valencia,89,Sin empleo
59375,48,Madrid,30,Empleado
59376,52,Barcelona,111,Empleado
59377,75,Madrid,141,Sin empleo
59378,68,Valencia,148,Retirado
59379,42,Madrid,38,Sin empleo
59380,20,Sevilla,113,Empleado
59381,55,Sevilla,160,Empresario
59382,36,Barcelona,136,Empleado
59383,83,Barcelona,129,Retirado
59384,67,Madrid,53,Retirado
59385,72,Sevilla,122,Retirado
59386,28,Valencia,175,Empleado
59387,28,Barcelona,86,Estudiante
59388,37,Madrid,139,Funcionario
59389,61,Madrid,152,Empresario
59390,44,Sevilla,177,Empleado
59391,29,Valencia,102,Funcionario
59392,70,Sevilla,91,Retirado
59393,31,Valencia,120,Empleado
59394,41,Madrid,38,Empresario
59395,27,Sevilla,164,Empleado
59396,42,Madrid,35,Sin empleo
59397,21,Barcelona,178,Estudiante
59398,59,Sevilla,167,Funcionario
59399,67,Valencia,175,Retirado
59400,61,Madrid,145,Empleado
59401,34,Madrid,60,Empleado
59402,24,Madrid,138,Sin empleo
59403,89,Madrid,161,Retirado
59404,24,Madrid,96,Estudiante
59405,54,Valencia,62,Empleado
59406,89,Sevilla,38,Retirado
59407,50,Valencia,151,Empleado
59408,23,Barcelona,179,Empleado
59409,59,Valencia,72,Funcionario
59410,38,Barcelona,104,Funcionario
59411,85,Madrid,132,Retirado
59412,74,Sevilla,149,Retirado
59413,85,Madrid,141,Retirado
59414,58,Sevilla,174,Empleado
59415,46,Valencia,81,Empleado
59416,55,Valencia,38,Empleado
59417,21,Barcelona,140,Empresario
59418,76,Barcelona,101,Retirado
59419,40,Sevilla,155,Empleado
59420,57,Valencia,45,Empleado
59421,77,Madrid,165,Retirado
59422,43,Valencia,121,Empleado
59423,90,Sevilla,99,Retirado
59424,28,Valencia,156,Sin empleo
59425,54,Madrid,121,Empleado
59426,66,Valencia,99,Retirado
59427,73,Sevilla,160,Retirado
59428,38,Barcelona,126,Empleado
59429,60,Barcelona,116,Empleado
59430,64,Sevilla,108,Empleado
59431,80,Valencia,146,Empresario
59432,22,Valencia,122,Empleado
59433,59,Sevilla,145,Empleado
59434,30,Barcelona,158,Empleado
59435,34,Madrid,172,Funcionario
59436,84,Madrid,88,Retirado
59437,41,Madrid,50,Empleado
59438,38,Sevilla,162,Empleado
59439,38,Sevilla,51,Empleado
59440,72,Barcelona,102,Retirado
59441,90,Madrid,78,Retirado
59442,84,Sevilla,117,Retirado
59443,48,Sevilla,82,Empleado
59444,58,Sevilla,94,Empleado
59445,29,Madrid,98,Estudiante
59446,75,Barcelona,146,Retirado
59447,89,Madrid,169,Retirado
59448,58,Valencia,100,Empleado
59449,59,Barcelona,101,Empleado
59450,78,Sevilla,126,Empresario
59451,65,Madrid,94,Retirado
59452,23,Valencia,51,Estudiante
59453,27,Barcelona,114,Empresario
59454,57,Madrid,32,Sin empleo
59455,31,Madrid,147,Empresario
59456,79,Valencia,42,Retirado
59457,47,Sevilla,146,Empleado
59458,66,Madrid,135,Retirado
59459,82,Barcelona,106,Retirado
59460,34,Sevilla,90,Funcionario
59461,57,Sevilla,40,Empleado
59462,29,Madrid,48,Empleado
59463,83,Barcelona,100,Retirado
59464,88,Barcelona,160,Retirado
59465,76,Valencia,174,Retirado
59466,88,Madrid,120,Retirado
59467,67,Sevilla,35,Empresario
59468,89,Madrid,136,Retirado
59469,85,Sevilla,127,Retirado
59470,27,Barcelona,42,Empleado
59471,36,Barcelona,143,Sin empleo
59472,65,Sevilla,80,Retirado
59473,49,Barcelona,112,Empleado
59474,40,Madrid,90,Empleado
59475,76,Sevilla,123,Empresario
59476,72,Madrid,85,Retirado
59477,87,Valencia,154,Retirado
59478,23,Sevilla,52,Sin empleo
59479,90,Madrid,68,Retirado
59480,34,Madrid,109,Sin empleo
59481,38,Valencia,67,Empleado
59482,83,Valencia,154,Retirado
59483,24,Valencia,65,Empleado
59484,41,Madrid,145,Empleado
59485,81,Sevilla,61,Empresario
59486,18,Sevilla,127,Sin empleo
59487,86,Barcelona,94,Sin empleo
59488,81,Valencia,73,Retirado
59489,53,Barcelona,101,Funcionario
59490,59,Sevilla,136,Funcionario
59491,67,Sevilla,158,Retirado
59492,46,Sevilla,34,Empleado
59493,65,Valencia,91,Retirado
59494,88,Madrid,58,Retirado
59495,31,Madrid,95,Sin empleo
59496,72,Barcelona,161,Retirado
59497,53,Sevilla,144,Empleado
59498,75,Madrid,171,Retirado
59499,54,Madrid,177,Funcionario
59500,27,Valencia,107,Empleado
59501,65,Sevilla,50,Sin empleo
59502,22,Madrid,32,Sin empleo
59503,27,Barcelona,59,Empleado
59504,76,Madrid,127,Retirado
59505,79,Barcelona,37,Retirado
59506,50,Valencia,85,Funcionario
59507,41,Madrid,130,Empleado
59508,35,Madrid,96,Funcionario
59509,79,Sevilla,40,Retirado
59510,78,Barcelona,51,Retirado
59511,29,Barcelona,180,Sin empleo
59512,47,Madrid,143,Empleado
59513,76,Valencia,68,Retirado
59514,19,Barcelona,68,Estudiante
59515,66,Barcelona,80,Retirado
59516,63,Valencia,83,Empleado
59517,62,Barcelona,55,Empleado
59518,66,Valencia,37,Retirado
59519,77,Valencia,117,Retirado
59520,28,Valencia,126,Empleado
59521,54,Barcelona,81,Funcionario
59522,38,Valencia,114,Sin empleo
59523,49,Sevilla,157,Funcionario
59524,89,Madrid,70,Empresario
59525,43,Madrid,98,Empleado
59526,45,Barcelona,103,Funcionario
59527,76,Barcelona,80,Retirado
59528,73,Sevilla,90,Retirado
59529,90,Valencia,61,Retirado
59530,47,Barcelona,61,Empleado
59531,66,Sevilla,43,Retirado
59532,29,Sevilla,127,Empleado
59533,88,Barcelona,51,Retirado
59534,42,Madrid,168,Empresario
59535,32,Valencia,148,Empresario
59536,21,Barcelona,177,Empleado
59537,42,Madrid,88,Funcionario
59538,69,Sevilla,81,Retirado
59539,55,Valencia,105,Funcionario
59540,38,Barcelona,173,Funcionario
59541,58,Valencia,51,Funcionario
59542,66,Madrid,136,Retirado
59543,65,Madrid,31,Retirado
59544,56,Valencia,170,Empleado
59545,53,Barcelona,41,Empleado
59546,62,Sevilla,106,Empleado
59547,47,Valencia,171,Retirado
59548,22,Madrid,101,Estudiante
59549,46,Sevilla,119,Empresario
59550,57,Sevilla,100,Empleado
59551,37,Valencia,56,Empleado
59552,60,Valencia,50,Empleado
59553,44,Valencia,132,Funcionario
59554,49,Valencia,38,Funcionario
59555,39,Barcelona,102,Empresario
59556,80,Barcelona,169,Retirado
59557,46,Sevilla,114,Funcionario
59558,47,Valencia,155,Funcionario
59559,75,Sevilla,170,Retirado
59560,63,Sevilla,174,Funcionario
59561,86,Barcelona,104,Retirado
59562,81,Barcelona,154,Sin empleo
59563,74,Sevilla,54,Retirado
59564,87,Madrid,86,Retirado
59565,66,Sevilla,165,Retirado
59566,90,Valencia,30,Retirado
59567,61,Madrid,98,Empleado
59568,24,Barcelona,141,Estudiante
59569,18,Sevilla,172,Sin empleo
59570,34,Madrid,144,Funcionario
59571,80,Valencia,74,Retirado
59572,19,Valencia,123,Estudiante
59573,50,Barcelona,133,Empleado
59574,51,Madrid,156,Empleado
59575,46,Valencia,45,Funcionario
59576,68,Madrid,150,Retirado
59577,70,Sevilla,167,Retirado
59578,26,Madrid,153,Empleado
59579,23,Barcelona,130,Estudiante
59580,18,Valencia,100,Sin empleo
59581,77,Valencia,32,Retirado
59582,57,Valencia,153,Sin empleo
59583,60,Barcelona,122,Funcionario
59584,72,Barcelona,66,Retirado
59585,37,Sevilla,60,Sin empleo
59586,35,Sevilla,84,Empleado
59587,70,Madrid,160,Sin empleo
59588,28,Madrid,50,Sin empleo
59589,19,Valencia,93,Empleado
59590,55,Valencia,125,Funcionario
59591,40,Sevilla,117,Funcionario
59592,23,Madrid,88,Estudiante
59593,28,Sevilla,130,Empleado
59594,50,Sevilla,33,Funcionario
59595,29,Madrid,63,Funcionario
59596,71,Madrid,98,Retirado
59597,87,Madrid,39,Retirado
59598,29,Madrid,172,Funcionario
59599,87,Valencia,158,Retirado
59600,88,Valencia,141,Retirado
59601,90,Valencia,145,Retirado
59602,29,Sevilla,175,Sin empleo
59603,73,Valencia,139,Retirado
59604,63,Sevilla,34,Empresario
59605,83,Sevilla,161,Retirado
59606,23,Madrid,116,Empleado
59607,18,Sevilla,56,Empleado
59608,22,Madrid,42,Estudiante
59609,85,Valencia,101,Retirado
59610,74,Madrid,44,Retirado
59611,61,Madrid,151,Empleado
59612,43,Valencia,48,Sin empleo
59613,41,Madrid,82,Funcionario
59614,84,Madrid,152,Retirado
59615,80,Barcelona,88,Retirado
59616,48,Sevilla,94,Empleado
59617,21,Sevilla,112,Sin empleo
59618,61,Sevilla,34,Empresario
59619,63,Valencia,61,Empleado
59620,52,Valencia,79,Funcionario
59621,30,Madrid,96,Funcionario
59622,81,Valencia,58,Retirado
59623,56,Barcelona,90,Empleado
59624,77,Sevilla,124,Retirado
59625,72,Valencia,44,Retirado
59626,23,Sevilla,63,Sin empleo
59627,68,Barcelona,161,Retirado
59628,54,Barcelona,98,Sin empleo
59629,72,Barcelona,50,Retirado
59630,78,Barcelona,125,Retirado
59631,70,Madrid,72,Retirado
59632,84,Sevilla,171,Retirado
59633,83,Sevilla,93,Retirado
59634,35,Sevilla,172,Empleado
59635,40,Barcelona,49,Sin empleo
59636,27,Barcelona,71,Empleado
59637,21,Madrid,136,Sin empleo
59638,84,Valencia,108,Empresario
59639,18,Sevilla,59,Sin empleo
59640,26,Valencia,178,Empleado
59641,33,Madrid,147,Sin empleo
59642,72,Barcelona,35,Retirado
59643,30,Valencia,168,Empleado
59644,33,Barcelona,140,Empleado
59645,45,Barcelona,58,Sin empleo
59646,32,Barcelona,53,Empleado
59647,20,Sevilla,126,Estudiante
59648,74,Sevilla,101,Retirado
59649,70,Madrid,79,Retirado
59650,76,Sevilla,126,Retirado
59651,55,Madrid,149,Retirado
59652,56,Barcelona,155,Funcionario
59653,47,Barcelona,105,Funcionario
59654,61,Valencia,172,Sin empleo
59655,58,Sevilla,142,Empresario
59656,49,Valencia,48,Sin empleo
59657,76,Madrid,120,Retirado
59658,63,Madrid,167,Empleado
59659,32,Sevilla,51,Sin empleo
59660,40,Madrid,121,Funcionario
59661,56,Barcelona,126,Empresario
59662,72,Barcelona,50,Empresario
59663,36,Valencia,156,Funcionario
59664,18,Valencia,163,Estudiante
59665,86,Valencia,110,Retirado
59666,86,Sevilla,164,Retirado
59667,74,Sevilla,46,Retirado
59668,53,Barcelona,147,Sin empleo
59669,89,Barcelona,169,Retirado
59670,73,Sevilla,108,Retirado
59671,36,Sevilla,43,Funcionario
59672,39,Sevilla,144,Empleado
59673,73,Barcelona,109,Retirado
59674,48,Valencia,93,Empleado
59675,71,Sevilla,125,Retirado
59676,59,Valencia,56,Empleado
59677,82,Valencia,164,Retirado
59678,67,Sevilla,52,Retirado
59679,89,Valencia,172,Retirado
59680,42,Valencia,52,Funcionario
59681,67,Barcelona,162,Retirado
59682,49,Madrid,141,Funcionario
59683,84,Madrid,161,Retirado
59684,68,Valencia,101,Retirado
59685,56,Barcelona,35,Funcionario
59686,31,Valencia,179,Empleado
59687,37,Barcelona,91,Empresario
59688,74,Barcelona,106,Retirado
59689,31,Madrid,31,Funcionario
59690,26,Sevilla,134,Empleado
59691,86,Madrid,172,Retirado
59692,48,Valencia,115,Funcionario
59693,75,Sevilla,135,Retirado
59694,88,Barcelona,147,Empresario
59695,45,Valencia,122,Sin empleo
59696,40,Barcelona,75,Empleado
59697,75,Madrid,66,Retirado
59698,46,Madrid,82,Funcionario
59699,51,Madrid,90,Empleado
59700,21,Barcelona,110,Estudiante
59701,77,Madrid,48,Retirado
59702,81,Valencia,144,Retirado
59703,82,Madrid,171,Retirado
59704,49,Valencia,88,Funcionario
59705,56,Sevilla,161,Funcionario
59706,21,Madrid,153,Estudiante
59707,19,Valencia,87,Empleado
59708,75,Sevilla,124,Retirado
59709,38,Madrid,94,Funcionario
59710,37,Madrid,79,Empleado
59711,73,Barcelona,85,Retirado
59712,62,Sevilla,48,Empleado
59713,84,Madrid,93,Retirado
59714,65,Valencia,147,Retirado
59715,72,Valencia,30,Retirado
59716,24,Sevilla,168,Empleado
59717,51,Madrid,106,Empleado
59718,67,Barcelona,102,Retirado
59719,58,Madrid,48,Sin empleo
59720,59,Valencia,45,Sin empleo
59721,31,Barcelona,94,Empleado
59722,67,Valencia,122,Retirado
59723,46,Madrid,138,Sin empleo
59724,78,Madrid,166,Retirado
59725,82,Madrid,166,Retirado
59726,54,Barcelona,61,Empleado
59727,34,Valencia,78,Funcionario
59728,38,Sevilla,90,Empleado
59729,56,Sevilla,98,Funcionario
59730,62,Valencia,92,Funcionario
59731,85,Barcelona,69,Retirado
59732,47,Barcelona,45,Empleado
59733,26,Valencia,175,Empleado
59734,42,Madrid,32,Funcionario
59735,66,Barcelona,73,Retirado
59736,69,Barcelona,110,Retirado
59737,89,Barcelona,143,Retirado
59738,57,Valencia,77,Sin empleo
59739,75,Valencia,54,Retirado
59740,44,Madrid,169,Empresario
59741,28,Barcelona,47,Empresario
59742,60,Barcelona,56,Empleado
59743,85,Madrid,114,Sin empleo
59744,37,Madrid,150,Empleado
59745,39,Valencia,87,Empleado
